Depth,Th
m,ppm
1636.96,1.81241
1637.06,1.8896
1637.16,1.99203
1637.26,1.99593
1637.36,1.88931
1637.46,1.72804
1637.56,1.58626
1637.66,1.56921
1637.76,1.75104
1637.86,2.08153
1637.96,2.41989
1638.06,2.57102
1638.16,2.41472
1638.26,2.00181
1638.36,1.4958
1638.46,1.11058
1638.56,1.03145
1638.66,1.29417
1638.76,1.72728
1638.86,2.08073
1638.96,2.25103
1639.06,2.28662
1639.16,2.32002
1639.26,2.44818
1639.36,2.67807
1639.46,2.9127
1639.56,3.04817
1639.66,3.0107
1639.76,2.82775
1639.86,2.59321
1639.96,2.3814
1640.06,2.22644
1640.16,2.17155
1640.26,2.22246
1640.36,2.35791
1640.46,2.44849
1640.56,2.38475
1640.66,2.16174
1640.76,1.88112
1640.86,1.69365
1640.96,1.66834
1641.06,1.76036
1641.16,1.8527
1641.26,1.85799
1641.36,1.8346
1641.46,1.89538
1641.56,2.08702
1641.66,2.35259
1641.76,2.54712
1641.86,2.5795
1641.96,2.46317
1642.06,2.26594
1642.16,2.08133
1642.26,2.04469
1642.36,2.21324
1642.46,2.52407
1642.56,2.84092
1642.66,3.05937
1642.76,3.14434
1642.86,3.1003
1642.96,2.93673
1643.06,2.677
1643.16,2.41383
1643.26,2.28962
1643.36,2.32943
1643.46,2.50394
1643.56,2.75761
1643.66,3.01446
1643.76,3.19316
1643.86,3.2297
1643.96,3.13055
1644.06,2.95288
1644.16,2.75127
1644.26,2.54382
1644.36,2.28621
1644.46,1.9801
1644.56,1.69261
1644.66,1.54171
1644.76,1.60384
1644.86,1.88758
1644.96,2.32981
1645.06,2.80898
1645.16,3.20464
1645.26,3.41081
1645.36,3.33916
1645.46,2.99754
1645.56,2.4878
1645.66,1.97085
1645.76,1.58609
1645.86,1.45014
1645.96,1.59023
1646.06,1.88414
1646.16,2.16508
1646.26,2.35956
1646.36,2.53765
1646.46,2.82284
1646.56,3.20148
1646.66,3.54232
1646.76,3.72406
1646.86,3.67768
1646.96,3.42593
1647.06,3.05831
1647.16,2.66322
1647.26,2.25612
1647.36,1.77303
1647.46,1.23574
1647.56,0.80331
1647.66,0.67779
1647.76,0.98464
1647.86,1.60158
1647.96,2.27482
1648.06,2.74713
1648.16,2.83932
1648.26,2.54289
1648.36,2.02405
1648.46,1.53099
1648.56,1.2235
1648.66,1.09824
1648.76,1.10738
1648.86,1.19237
1648.96,1.28724
1649.06,1.36263
1649.16,1.39979
1649.26,1.34029
1649.36,1.13352
1649.46,0.78108
1649.56,0.3436
1649.66,-0.04077
1649.76,-0.25985
1649.86,-0.300841
1649.96,-0.22789
1650.06,-0.04301
1650.16,0.25095
1650.26,0.58077
1650.36,0.845462
1650.46,0.99458
1650.56,1.0245
1650.66,0.98016
1650.76,0.90551
1650.86,0.873471
1650.96,0.95637
1651.06,1.14411
1651.16,1.34491
1651.26,1.45513
1651.36,1.44989
1651.46,1.41048
1651.56,1.3924
1651.66,1.43531
1651.76,1.56951
1651.86,1.76941
1651.96,1.96539
1652.06,2.07275
1652.16,2.08899
1652.26,2.05681
1652.36,2.05282
1652.46,2.14014
1652.56,2.24019
1652.66,2.26565
1652.76,2.18314
1652.86,1.98548
1652.96,1.7664
1653.06,1.62826
1653.16,1.589
1653.26,1.56254
1653.36,1.43433
1653.46,1.1593
1653.56,0.79969
1653.66,0.5265
1653.76,0.47372
1653.86,0.659484
1653.96,1.01456
1654.06,1.41393
1654.16,1.78086
1654.26,2.07337
1654.36,2.30129
1654.46,2.48897
1654.56,2.66864
1654.66,2.87249
1654.76,3.09981
1654.86,3.29693
1654.96,3.33226
1655.06,3.09873
1655.16,2.6654
1655.26,2.2308
1655.36,1.99659
1655.46,2.02059
1655.56,2.19774
1655.66,2.33904
1655.76,2.28647
1655.86,2.02401
1655.96,1.67716
1656.06,1.40016
1656.16,1.36012
1656.26,1.65679
1656.36,2.19347
1656.46,2.78025
1656.56,3.21317
1656.66,3.29074
1656.76,2.94266
1656.86,2.27355
1656.96,1.4983
1657.06,0.81298
1657.16,0.33966
1657.26,0.09839
1657.36,0.0514871
1657.46,0.172
1657.56,0.45762
1657.66,0.88469
1657.76,1.39075
1657.86,1.83176
1657.96,2.00018
1658.06,1.81592
1658.16,1.38069
1658.26,0.8813
1658.36,0.457133
1658.46,0.17264
1658.56,0.05366
1658.66,0.10132
1658.76,0.25867
1658.86,0.479212
1658.96,0.74276
1659.06,1.02544
1659.16,1.2332
1659.26,1.2774
1659.36,1.17802
1659.46,1.02479
1659.56,0.83582
1659.66,0.63691
1659.76,0.51829
1659.86,0.574778
1659.96,0.82667
1660.06,1.19803
1660.16,1.59057
1660.26,1.93811
1660.36,2.20871
1660.46,2.37139
1660.56,2.39356
1660.66,2.24907
1660.76,1.90265
1660.86,1.35972
1660.96,0.74145
1661.06,0.25607
1661.16,0.05607
1661.26,0.10087
1661.36,0.232444
1661.46,0.32583
1661.56,0.35318
1661.66,0.35014
1661.76,0.37455
1661.86,0.463387
1661.96,0.61648
1662.06,0.81767
1662.16,0.9999
1662.26,1.10982
1662.36,1.20573
1662.46,1.34677
1662.56,1.55342
1662.66,1.79546
1662.76,1.98547
1662.86,2.05813
1662.96,2.0018
1663.06,1.87756
1663.16,1.77981
1663.26,1.79741
1663.36,1.96562
1663.46,2.24034
1663.56,2.55291
1663.66,2.80332
1663.76,2.89771
1663.86,2.8424
1663.96,2.64857
1664.06,2.34573
1664.16,2.01232
1664.26,1.70812
1664.36,1.45421
1664.46,1.27444
1664.56,1.12916
1664.66,0.9764
1664.76,0.80193
1664.86,0.592943
1664.96,0.34129
1665.06,0.09759
1665.16,-0.06247
1665.26,-0.09705
1665.36,-0.00779122
1665.46,0.17958
1665.56,0.38906
1665.66,0.58237
1665.76,0.77063
1665.86,0.962357
1665.96,1.1568
1666.06,1.37307
1666.16,1.63798
1666.26,1.98925
1666.36,2.43248
1666.46,2.9661
1666.56,3.49902
1666.66,3.88598
1666.76,3.97335
1666.86,3.67554
1666.96,3.06711
1667.06,2.36606
1667.16,1.82603
1667.26,1.65014
1667.36,1.83833
1667.46,2.23498
1667.56,2.58277
1667.66,2.65994
1667.76,2.41401
1667.86,2.00666
1667.96,1.70401
1668.06,1.72161
1668.16,2.11335
1668.26,2.74738
1668.36,3.39463
1668.46,3.86594
1668.56,4.04103
1668.66,3.92457
1668.76,3.62764
1668.86,3.25918
1668.96,2.8766
1669.06,2.50745
1669.16,2.13352
1669.26,1.7387
1669.36,1.35912
1669.46,1.03636
1669.56,0.8415
1669.66,1.04513
1669.76,1.94248
1669.86,3.45542
1669.96,5.19865
1670.06,6.6261
1670.16,7.28057
1670.26,6.92224
1670.36,5.56001
1670.46,3.54982
1670.56,1.46008
1670.66,-0.13286
1670.76,-0.89775
1670.86,-0.833393
1670.96,-0.02519
1671.06,1.24242
1671.16,2.5204
1671.26,3.46348
1671.36,3.95096
1671.46,4.09241
1671.56,3.98615
1671.66,3.69863
1671.76,3.30585
1671.86,0
1671.96,0
1672.06,0
